#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
1942;1942;MAME;0;1984;Capcom;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
1941;1941: 카운터 어택;MAME;0;1990;Capcom;Shooting;;;;;;;cps1;;;
1943kai;1943 카이: 미드웨이 해전;MAME;1943;1987;Capcom;Shooting;;;;;;;;;;
1943;1943: 미드웨이 해전;MAME;0;1987;Capcom;Shooting;;;;;;;;;;
1944;1944: 루프 마스터;MAME;0;2000;Capcom;Shooting;2;0;Joystick (8-way);good;1;raster;cps2;0;0;2
19xx;19XX: 운명과의 전쟁;MAME;0;1996;Capcom;Shooting;;;;;;;cps2;;;
2020bb;2020 슈퍼 베이스볼;MAME;0;1991;SNK;Sports;;;;;;;neogeo;;;
64street;64번가;MAME;0;1991;Jaleco;Arcade;2;0;;good;1;raster;0;0;0;2
88games;88 게임즈;MAME;0;1988;Konami;Sports;4;0;Joystick (8-way);good;1;raster;0;0;0;3
bballoon;BnB 아케이드;MAME;0;1999;Eolith;Puzzle;2;0;Joystick (8-way),dial;good;1;raster;stvbios;0;0;2
djboy;DJ 보이;MAME;0;1989;Sammy;Action;1;0;Joystick (8-way);good;;;;;;
gloc;G-LOC 에어 배틀;MAME;0;1990;SEGA;Shooting;1;0;;good;1;;;;;
gdarius;G-다라이어스;PSXmame;0;1997;Taito;Shooting;;;;;;;cpzn2;;;
jjsquawk;J. J. 스쿼커즈;MAME;0;1993;Athena / Able;Action;2;0;Joystick (8-way);imperfect;1;raster;0;0;0;2
nbajamex;NBA Jam EX;MAME;0;1996;Acclaim;Sports;4;0;Joystick (8-way);imperfect;1;raster;0;0;0;3
nbajamte;NBA Jam TE;MAME;0;1994;Midway;Sports;4;0;Joystick (8-way);good;1;raster;0;0;0;3
p47;P-47: 팬텀 파이터;MAME;0;1995;Jaleco;Shooting;;;;;;;;;;
rtype;R 타입;MAME;0;1987;Irem;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;4
rtype2;R 타입 II;MAME;0;1989;Irem;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;4
rtypeleo;R 타입 레오;MAME;0;1992;Irem;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;2
sdfight;SD 파이터;MAME;0;1996;SemiCom;VS Fighting;2;;;;;;;0;0;4
svcsplus;SNK Vs. 캡콤 슈퍼 플러스;MAME;0;2003;SNK Playmore;VS Fighting;2;0;joystick (8-way);;;;;;;
tx1;TX-1;MAME;0;1983;Tatsumi;Racing;1;0;pedal,dial;imperfect;3;raster;0;0;0;1
dangar;UFO 로봇 덴자;MAME;0;1986;Nichibutsu;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;3
mustang;US AAF 무스탕;MAME;0;1990;UPL;Shooting;;;;;;;;0;0;4
wwfmania;WWF 레슬매니아;MAME;0;1995;Midway;Sports;2;0;Joystick (8-way);good;1;raster;0;0;0;5
wwfwfest;WWF 레슬페스트;MAME;0;1991;Technos Japan;Sports;4;0;Joystick (8-way);good;1;raster;0;0;0;2
wwfsstar;WWF 수퍼스타즈;MAME;0;1989;Technos Japan;Sports;2;0;Joystick (8-way);good;1;raster;0;0;0;2
xmultipl;X 멀티플라이;MAME;0;1989;Irem;Shooting;2;0;Joystick (8-way),dial;good;1;raster;;0;0;2
grdians;가디언즈 / 전신마괴 II ;MAME;0;1995;Banpresto;Arcade;2;0;Joystick (8-way);imperfect;1;raster;0;0;0;3
karatblz;가라데 블레이저스;MAME;0;1991;Video system;Arcade;4;0;Joystick (8-way);good;1;raster;0;0;0;4
garogun;가로군 세로양;MAME;0;2000;Yunsung;Quiz;1;0;joystick (8-way);;;;;;;
gaia;가이아 크루세이더;MAME;0;1999;노이즈 팩토리;Arcade;2;0;Joystick (8-way);imperfect;1;raster;0;0;0;4
gaiapols;가이아 폴리스;MAME;0;1993;Konami;Action;4;90;Joystick (8-way);imperfect;1;raster;0;0;0;3
ganryu;간류;MAME;0;1999;Visco;Action;2;0;Joystick (8-way);imperfect;1;raster;neogeo;0;0;3
galaga;갤러그;MAME;0;1981;Namco;Shooting;1;90;Joystick (2-way);imperfect;1;raster;0;0;0;1
gaplus;갤러그 3;MAME;0;1984;Namco;Shooting;1;90;Joystick (2-way);;;;;0;0;4
galaga88;갤러그 88;MAME;0;1987;Namco;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;3
galaxyfg;갤럭시 파이트 - 유니버셜 워리어즈;MAME;0;1995;Sunsoft;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
gforce2;갤럭시 포스 2;MAME;0;1988;SEGA;Shooting;1;0;Joystick (8-way);good;1;raster;0;0;0;4
galastrm;갤럭틱 스톰;MAME;0;1992;Taito;Shooting;;;;;;;;;;
turtshipk;거북선;MAME;turtship;1988;Philko;Shooting;1;0;Joystick (8-way);good;;;;;;
gunnail;건네일;MAME;0;1993;NMK;Shooting;;;;;;;;0;0;4
gundhara;건드하라;MAME;0;1995;Banpresto;Shooting;;;;;;;;0;0;4
gunlock;건락 / 레이포스;MAME;0;1993;Taito Corporation Japan;Shooting;4;90;Joystick (8-way),dial;good;1;raster;0;0;0;4
gnbarich;건바리치;MAME;0;2001;Psikyo;Puzzle;;;;;;;;;;
gunbird;건버드;MAME;0;1994;Psikyo;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;3
gunbird2;건버드 2;MAME;0;1998;Psikyo;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;3
gunsmoke;건스모크;MAME;0;1985;Capcom;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;3
gground;게인그라운드;MAME;0;1988;SEGA;Shooting;3;270;Joystick (8-way);good;1;raster;0;0;0;3
gametngk;게임파라다이스 / 게임천국;MAME;0;1995;Jaleco;Shooting;2;270;Joystick (8-way);imperfect;1;raster;0;0;0;5
ket;게츠이: 인연지옥들;MAME;0;2002;Cave;Shooting;;;;;;;;0;0;4
jzth;결전천황;MAME;0;2000;Unknown;Arcade;2;0;Joystick (8-way);good;1;raster;;0;0;2
go2000;고스톱 2000;MAME;0;2000;SA;Board Game;1;0;Joystick (2-way);good;1;raster;0;0;0;6
gpilots;고스트 파일럿;MAME;0;1995;Visco;Shooting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;2
goalx3;골! 골! 골!;MAME;0;1995;Visco;Sports;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;3
goldstar;골드 스타 (빠칭코);MAME;0;199?;IGS;Casino adult;1;0;gambling;;;;;;;
goldnaxe;골든 액스;MAME;0;1989;SEGA;Arcade;2;0;Joystick (8-way);good;1;raster;0;0;0;3
gaxeduel;골든 액스 - 더 듀얼;MAME;0;1994;SEGA;VS Fighting;2;0;Joystick (8-way),dial;good;1;raster;stvbios;0;0;4
ga2;골든 액스 - 데스아더의 복수;MAME;0;1992;SEGA;Arcade;4;0;Joystick (8-way);imperfect;1;raster;0;0;0;3
kurikint;공리금단;MAME;0;1988;Taito Corporation Japan;Action;2;;;;;;;;;
kuhga;공아 / 베이퍼 트레일;MAME;vaportra;1989;data east;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
wolffang;공아 2001 / 울프팡;MAME;rohga;1991;Data east;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
stratof;공아 스트라토 파이터;MAME;0;1991;Techmo;Shooting;;;;;;;;;;
skullfngj;공아 외전 / 스컬팡;MAME;skullfng;1996;Data east;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
ktiger;구극 타이거 / 트윈 코브라;MAME;twincobr;1987;Taito;Shooting;2;0;Joystick (8-way),dial;good;1;raster;;0;0;2
ktiger2;구극 타이거 2 / 트윈 코브라 2;MAME;tcobra2;1995;Taito;Shooting;2;0;Joystick (8-way),dial;good;1;raster;;0;0;3
bonkadv;구극!! PC 원인;MAME;0;1994;kaneko;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;4
mmaulers;구극전대 다단단;MAME;0;1993;Konami;VS Fighting;4;;;;;;;;;
goonies;구니스;MAME;0;1986;Konami;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;2
guwange;구완게;MAME;0;1999;Cave;Shooting;;;;;;;;;;
gradius;그라디우스;MAME;nemesis;1985;Konami;Shooting;;;;;;;;;;
gradius2;그라디우스 2 - 고퍼의 야망;MAME;vulcan;1988;Konami;Shooting;;;;;;;;;;
gradius3;그라디우스 3 - 전설에서 신화로;MAME;0;1989;Konami;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;3
gradius4;그라디우스 4 - 부활;MAME;0;1998;Konami;Shooting;;;;;;;;;;
grindstm;그라인드 스토머;MAME;0;1992;Toaplan;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
dimahoo;그레이트 마법 대작전;MAME;0;2000;Raizing;Shooting;2;270;joystick (8-way);;;;cps2;;;
gberet;그린베레;MAME;0;1985;Konami;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;2
fantjour;극상파로디우스;MAME;0;1994;Konami;Shooting;4;0;Joystick (8-way);imperfect;1;raster;0;0;0;3
gladiatr;글라디에이터 / 황금성;MAME;0;1986;Taito America Corporation;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;3
gigawing;기가 윙;MAME;0;1999;Capcom;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;2
kikikai;기기괴계;MAME;0;1986;Taito;Shooting;2;90;Joystick (8-way);good;1;raster;0;0;0;2
neobattl;기동전사 SD 건담 네오 배틀링;MAME;0;1992;Banpresto;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;1
sdgndmps;기동전사 SD 건담 사이코 샐러맨더의 위협;MAME;0;1991;Banpresto;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;2
msgundam;기동전사 건담;MAME;0;1993;Banpresto;VS Fighting;2;0;Joystick (8-way);good;1;raster;0;0;0;2
gundamex;기동전사 건담 EX 리뷰;MAME;0;1994;Banpresto;VS Fighting;2;0;Joystick (8-way);good;1;raster;0;0;0;4
blswhstl;나왔다!! 트윈비;MAME;0;1991;Konami;Shooting;2;90;Joystick (8-way);good;1;raster;0;0;0;2
nightstr;나이트 스트라이커;MAME;0;1989;Taito;Shooting;1;0;Joystick (8-way);good;1;raster;0;0;0;2
nslasher;나이트 슬래셔스;MAME;0;1994;data east;Arcade;3;0;Joystick (8-way);imperfect;1;raster;0;0;0;3
nitd;나이트메어 인 더 다크;MAME;0;2000;Eleven / Gavaking;Action;;;;;;;neogeo;0;0;4
nam1975;남-1975;MAME;0;1990;SNK;Shooting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;2
legendos;내일의 죠 전설;MAME;0;1991;SNK;Arcade;1;;;;;;neogeo;;;
ponpoko;너구리;MAME;0;1982;시그마;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;1
kncljoe;너클 죠;MAME;0;1985;Seibu;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;2
neodrift;네오 드리프트 아웃;MAME;0;1996;Visco;Racing;1;0;Joystick (8-way);good;1;raster;neogeo;0;0;2
neomrdo;네오 미스터 도!;MAME;0;1996;Visco;Puzzle;;;;;;;neogeo;;;
neobombe;네오 봄버맨;MAME;0;1997;Hudson Soft;Puzzle;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
turfmast;네오 터프 마스터즈;MAME;0;1996;Nazca;Sports;;;;;;;neogeo;;;
tdragon;뇌룡 - 썬더 드래곤;MAME;0;1991;NMK;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
tdragon2;뇌룡 2 - 썬더 드래곤 2;MAME;0;1993;NMK;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;3
nrallyx;뉴 방구차X;MAME;0;1981;Namco;Action;;;;;;;;;;
numanath;뉴먼 애슬레틱스 - 초인전기;MAME;0;1993;Namco;Sports;4;0;Joystick (8-way);good;1;raster;0;0;0;3
machbrkr;뉴먼 애슬레틱스 2 - 마하 브레이커스;MAME;0;1995;Namco;Sports;;;;;;;;;;
tnzs;뉴질랜드 스토리;MAME;0;1988;Taito Corporation Japan;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;2
tmnt;닌자 거북이;MAME;tmnt;1989;Konami;Arcade;4;0;Joystick (8-way);good;1;raster;0;0;0;2
tmnt2;닌자 거북이 2;MAME;0;1991;Konami;Arcade;4;0;Joystick (8-way);good;1;raster;0;0;0;2
ninjamas;닌자 마스터즈 - 패왕인법장;MAME;0;1996;ADK;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
nbbatman;닌자 베이스볼 배트맨;MAME;0;1993;Irem;Arcade;4;0;Joystick (8-way);imperfect;1;raster;0;0;0;2
ninjaw;닌자 워리어즈;MAME;0;1987;Taito Corporation Japan;Arcade;2;0;Joystick (8-way);good;3;raster;0;0;0;2
ncombat;닌자 컴뱃;MAME;0;1990;ADK;Action;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;2
ncommand;닌자 코만도;MAME;0;1992;Alpha;Shooting;2;0;;good;1;;neogeo;;;
ninjakun;닌자군;MAME;0;1984;UPL;Action;2;0;Joystick (2-way);good;1;raster;0;0;0;2
shadoww;닌자용검전 / 쉐도우 워리어즈 / 닌자외전;MAME;0;1988;tecmo;Arcade;2;0;Joystick (8-way);good;1;raster;0;0;0;3
ninjakd2;닌자키드 2;MAME;0;1987;UPL;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;2
ninjak;닌자키즈;MAME;0;1990;Taito Corporation Japan;Arcade;4;0;Joystick (8-way);good;1;raster;0;0;0;2
dariusg;다라이어스 외전;MAME;0;1994;Taito;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;2
darwin;다윈 4078;MAME;0;1986;data east;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
dynagear;다이나 기어;MAME;0;1993;Sammy;Action;;;;;;;;;;
#dynamcop;다이나마이트 형사;MAME;0;1998;SEGA;Arcade;2;0;Joystick (8-way);preliminary;1;raster;0;0;0;4
ddux;다이너마이트 덕스;MAME;0;1989;SEGA;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;3
dynduke;다이너마이트 듀크;MAME;0;1989;Seibu;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;3
dstlk;다크 스토커즈;MAME;0;1994;Capcom;VS Fighting;2;0;Joystick (8-way);good;1;raster;cps2;0;0;6
darkseal;다크실;MAME;0;1990;data east;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;2
daimakai;대마계촌 / 구울 앤 고스트;MAME;0;1988;Capcom;Action;2;0;joystick (8-way);;;;cps1;;;
twinhawk;대선풍 / 트윈 호크;MAME;0;1989;Taito;Shooting;;;;;;;;;;
daioh;대왕;MAME;0;1993;아테나;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;6
sanjeon;대전! 산전수전;MAME;0;1999;SEGA;Puzzle;0;0;0;;;;stvbios;;;
#danceyes;댄싱 아이즈;PSXmame;0;1996;Namco;Puzzle;;;;;;;cpzn2;;;
ddragon;더블 드래곤;MAME;0;1987;Technos;Arcade;2;0;Joystick (8-way);good;1;raster;0;0;0;3
ddragon2;더블 드래곤 2 - 복수;MAME;0;1988;Technos;Arcade;2;0;Joystick (8-way);good;1;raster;0;0;0;3
doubledr;더블 드래곤 대전;MAME;0;1995;Technos;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
ddsom;던전&드래곤즈: 섀도우 오브 미스타라;MAME;0;1996;Capcom;Arcade;4;0;Joystick (8-way);good;1;raster;cps2;0;0;4
ddtod;던전&드래곤즈: 운명의 탑;MAME;0;1994;Capcom;Arcade;4;0;Joystick (8-way);good;1;raster;cps2;0;0;4
dunkmnia;덩크 매니아;PSXmame;0;1995;Namco;Sports;;;;;;;cpzn2;;;
doapp;데드 오어 얼라이브 ++;PSXmame;0;1998;Tecmo;VS Fighting;;;;;;;cpzn2;;;
deadconx;데드 커넥션;MAME;0;1992;Taito;Shooting;;;;;;;;;;
dmnfrnt;데몬 프런트;MAME;0;2002;IGS;Action;2;0;Joystick (8-way),dial;good;1;raster;stvbios;0;0;4
demonwld;데몬스 월드;MAME;0;1990;Toaplan;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;2
dsmbl;데스 스마일스 메가 블랙 라벨;MAME;0;2008;Cave;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;4
dquizgo;데이트 퀴즈 GOGO;MAME;0;1998;SemiCom;Quiz;;;;;;;;0;0;4
dquizgo2;데이트 퀴즈 GOGO EP2;MAME;0;2000;SemiCom;Quiz;0;0;0;;;;;;;
#decathlt;덱애슬리트;MAME;0;1995;SEGA;Sports;2;0;Joystick (8-way),dial;good;1;raster;stvbios;0;0;4
dogyuun;도균;MAME;0;1992;Toaplan;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;3
ddonpach;도돈파치;MAME;0;1997;Cave;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;3
ddp2;도돈파치 II - 비 스톰;MAME;0;2001;IGS;Shooting;4;270;Joystick (8-way);imperfect;1;raster;pgm;0;0;4
ddpdfk;도돈파치 대부활 V1.5;MAME;0;2008;Cave;Shooting;2;;Joystick (8-way);;;;;;;
dfkbl;도돈파치 대부활 블랙 라벨;MAME;0;2010;Cave;Shooting;2;;Joystick (8-way);;;;;;;
ddpdojt;도돈파치 대왕생 V2.01;MAME;0;2002;Cave;Shooting;2;;Joystick (8-way);;;;;;;
donpachi;돈파치;MAME;0;1995;Cave;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;3
bldyror2;동물철권 2 / 블로디 로어 2;PSXmame;0;1998;Raizing;VS Fighting;2;0;Joystick (8-way);imperfect;1;raster;psarc95;0;0;6
dkong;동키콩;MAME;0;1981;Nintendo;Action;2;90;Joystick (4-way);good;1;raster;0;0;0;1
dkong3;동키콩 3;MAME;0;1983;Nintendo;Action;2;90;Joystick (4-way);good;1;raster;0;0;0;1
dkongjr;동키콩 쥬니어;MAME;0;1982;Nintendo;Action;2;90;Joystick (4-way);good;1;raster;0;0;0;1
tkmmpzdm;두근 두근 메모리얼 대전 퍼즐 구슬;MAME;0;1995;Konami;Puzzle;2;;;;;;;;;
baddudes;드래곤 닌자 / 배드 듀디스 VS 드래곤닌자;MAME;0;1988;Data east USA;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;5
dbreed;드래곤 브리드;MAME;0;1989;Irem;Shooting;;;;;;;;;;
dragnblz;드래곤 블레이즈;MAME;0;2000;Psikyo;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;3
dbz;드래곤볼 Z;MAME;0;1993;Banpresto;VS Fighting;2;0;Joystick (8-way);imperfect;1;raster;0;0;0;4
dbz2;드래곤볼 Z 2 - 슈퍼 배틀;MAME;0;1994;Banpresto;VS Fighting;2;0;Joystick (8-way);imperfect;1;raster;0;0;0;4
dbzvrvs;드래곤볼 Z V.R.V.S.;MAME;0;1994;SEGA;VS Fighting;2;0;Joystick (8-way);imperfect;1;raster;0;0;0;3
dragoona;드래군 마이트;MAME;0;1995;Konami;VS Fighting;2;0;Joystick (8-way);good;;;;;;
digdug;디그 더그;MAME;0;1982;Namco;Puzzle;2;90;Joystick (4-way);good;1;raster;0;0;0;1
rabbit;라미두 / 래빗;MAME;0;1997;Electronic Arts;VS Fighting;;;;;;;;;;
rabiolep;라비오 레퍼스;MAME;0;1987;Video system;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;2
rastan;라스탄 사가;MAME;0;1987;Taito;Action;2;0;Joystick (8-way);good;;;;;;
warriorb;라스탄 사가 3 / 워리어 블레이드;MAME;0;1991;Taito;Action;2;0;Joystick (8-way),dial;good;1;raster;;0;0;2
lresort;라스트 리조트;MAME;0;1992;SNK;Shooting;;;;;;;neogeo;;;
raiden;라이덴 / 뇌전전설;MAME;0;1990;Seibu;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
raiden2;라이덴 2 / 뇌전전설 2;MAME;0;1993;Seibu;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
rfjet;라이덴 파이터즈 제트;MAME;0;1998;Seibu;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
ridingf;라이딩 파이트;MAME;0;1992;Taito Corporation Japan;Shooting;4;0;Joystick (8-way),dial;good;1;raster;0;0;0;4
lightbr;라이트 브링거;MAME;0;1994;Taito;Action;4;0;Joystick (8-way);good;;;;;;
rambo3;람보 III;MAME;0;1989;Taito;Shooting;2;0;Joystick (8-way),TrackBall;good;1;raster;0;0;0;2
rampage;램페이지;MAME;0;1986;Midway;Action;3;0;Joystick (8-way);good;1;raster;0;0;0;2
rmpgwt;램페이지 월드 투어;MAME;0;1997;Midway;Action;3;0;Joystick (8-way);good;1;raster;0;0;0;3
luckywld;럭키와 와일드;MAME;0;1992;Namco;Racing;;;;;;;;;;
rungun;런앤건;MAME;0;1993;Konami;Sports;4;0;Joystick (8-way);imperfect;1;raster;0;0;0;3
rungun2;런앤건 2;MAME;0;1996;Konami;Sports;4;0;Joystick (8-way);imperfect;2;raster;konamigx;0;0;3
redearth;레드어쓰;MAME;0;1996;Capcom;VS Fighting;2;0;Joystick (8-way);imperfect;1;raster;cps3;0;chd;6
rsgun;레디언트 실버건;MAME;0;1998;Treasure;Shooting;;;;;;;stvbios;;;
raystorm;레이 스톰;PSXmame;0;1996;Taito;Shooting;4;0;Joystick (8-way);imperfect;1;raster;taitofx1;0;0;3
raycris;레이 크라이시스;MAME;0;1998;Taito;Shooting;2;0;Joystick (8-way);;;;;;chd;
rotd;레이지 오브 더 드래곤;MAME;0;2002;SNK Playmore;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
rbisland;레인보우 아일랜드;MAME;0;1987;Taito;Action;2;0;Joystick (2-way);good;1;raster;0;0;0;2
lwings;레전드리윙스;MAME;0;1986;Capcom;Shooting;2;90;Joystick (8-way);good;1;raster;0;0;0;2
othellos;렛츠 플레이 오델로;MAME;0;1998;Success;Puzzle;2;0;Joystick (8-way),dial;good;1;raster;stvbios;0;0;4
roadf;로드 파이터;MAME;0;1984;Konami;Racing;2;90;Joystick (8-way);good;1;raster;0;0;0;2
loderndf;로드러너: 디그 파이트;MAME;0;2000;Psikyo;Action;4;0;Joystick (8-way);good;2;raster;0;0;0;3
robocop;로보캅;MAME;0;1988;data east;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;5
robocop2;로보캅 2;MAME;0;1991;data east;Arcade;2;0;Joystick (8-way);good;1;raster;0;0;0;3
robowres;로보트 레슬링 2001;MAME;0;1986;SEGA;Sports;2;;;;;;;;;
rthun2;롤링썬더 2;MAME;0;1990;Namco;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;3
growl;루나크 / 그라울;MAME;0;1990;Taito Corporation Japan;Arcade;2;0;Joystick (8-way);good;;;;;;
lbowling;리그 볼링;MAME;0;1990;SNK;Sports;2;0;;good;1;;neogeo;;;
le2;리썰 엔포서스 2;MAME;0;1994;Konami;Shooting;4;0;Joystick (8-way),lightgun;imperfect;1;raster;konamigx;0;0;3
rbff2;리얼바웃 아랑전설 2;MAME;0;1998;SNK;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
rbffspec;리얼바웃 아랑전설 스페셜;MAME;0;1996;SNK;VS Fighting;;;;;;;neogeo;;;
liquidk;리키드 퀴즈;MAME;0;1990;Taito Corporation Japan;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;2
repulse;리펄스;MAME;0;1985;SEGA;Shooting;1;90;;good;1;raster;0;0;0;1
ridgera2;릿지 레이서 2;MAME;0;1994;Namco;Racing;1;;;;;;;;;
makaimur;마계촌;MAME;0;1985;Capcom;Action;2;0;joystick (8-way);;;;;;;
mario;마리오 브라더스;MAME;0;1983;Nintendo;Action;2;0;Joystick (2-way);good;1;raster;0;0;0;1
#mkartag2;마리오 카트 아케이드 GP 2;MAME;0;2000;SEGA;Racing;;;;;;;;;;
mysticri;마법경비대 건호키;MAME;0;1992;Irem;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
wiz;마법사 위즈;MAME;0;1985;Seibu;Action;2;270;Joystick (8-way);good;1;raster;0;0;0;2
mshvsf;마블 대 스트리트 파이터;MAME;0;1997;Capcom;VS Fighting;2;0;Joystick (8-way);good;1;raster;cps2;0;0;6
mvsc;마블 대 캡콤;MAME;0;1998;Capcom;VS Fighting;2;0;Joystick (8-way);good;1;raster;cps2;0;0;6
msh;마블 슈퍼 히어로즈;MAME;0;1995;Capcom;VS Fighting;2;0;joystick (8-way);;;;cps2;;;
marvland;마블랜드;MAME;0;1989;Namco;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;3
pesadelo;마성전설;MAME;0;1989;Konami;Shooting;1;0;Joystick (8-way);good;1;raster;0;0;0;1
mmatrix;마스 메트릭스;MAME;0;2000;Takumi;Shooting;;;;;;;cps2;0;0;4
mwalk;마이클 잭슨의 문워커;MAME;0;1990;SEGA;Action;3;0;Joystick (8-way);good;1;raster;0;0;0;3
mpang;마이티팡;MAME;0;2000;Mitchell;Puzzle;2;0;Joystick (8-way);good;1;raster;cps2;0;0;1
mazinger;마징가 Z;MAME;0;1994;Banpresto;Shooting;2;90;Joystick (8-way);good;1;raster;0;0;0;3
mappy;마피 랜드;MAME;0;1983;Namco;Action;2;90;Joystick (2-way);good;1;raster;0;0;0;1
hharry;망치맨;MAME;0;1990;Irem;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;4
maglord;매지션 로드;MAME;0;1990;Alpha;Action;;;;;;;neogeo;;;
miexchng;머니 아이돌 익스체인지;MAME;0;1997;Face;Puzzle;;;;;;;;0;0;4
megaman2;메가맨 2: 파워 파이터즈;MAME;0;1996;Capcom;VS Fighting;2;0;Joystick (8-way);good;1;raster;cps2;0;0;3
pc_mman3;메가맨 3 (시간제 패미컴);MAME;0;1990;Capcom;Action;2;0;Joystick (8-way);good;2;raster;playch10;0;0;2
metmqstr;메타모퀘스터;MAME;0;1995;Banpresto;VS Fighting;;;;;;;;;;
metamrph;메타몰픽 포스;MAME;0;1993;Konami;Arcade;4;0;Joystick (8-way);imperfect;1;raster;0;0;0;3
metalb;메탈 블랙;MAME;0;1991;Taito;Shooting;;;;;;;;;;
mslug;메탈슬러그 1;MAME;0;1996;SNK;Action;2;0;;good;1;;neogeo;;;
mslug2;메탈슬러그 2;MAME;0;1998;SNK;Action;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
mslug3;메탈슬러그 3;MAME;0;2000;SNK;Action;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
mslug4;메탈슬러그 4;MAME;0;2002;SNK Playmore;Action;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
mslug5;메탈슬러그 5;MAME;0;2003;SNK Playmore;Action;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
mslugx;메탈슬러그 X;MAME;0;1999;SNK;Action;;;;;;;neogeo;;;
momoko;모모코120% - 시집가는날;MAME;0;1986;Jaleco;Action;2;0;Joystick (4-way);good;1;raster;0;0;0;2
mfjump;몬스터 팜 점프;PSXmame;0;2001;Tecmo;Action;;;;;;;cpzn2;;;
pengadvb;몽대륙;MAME;0;1988;Konami;Action;1;0;Joystick (8-way);good;1;raster;0;0;0;2
mmpork;무치! 무치! 포크!;MAME;0;2007;Cave;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;4
mutantf;뮤턴트 파이터;MAME;0;1992;data east;VS Fighting;2;0;Joystick (8-way);good;1;raster;0;0;0;2
midres;미드나이트 레지스탕스;MAME;0;1989;Data East;Action;;;;;;;;;;
